Property Type,District,Mukim,Scheme Name/Area,Road Name,"Month, Year of Transaction Date",Tenure,Land/Parcel Area,Unit,Main Floor Area,Unit        ,Unit Level,Transaction Price  
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,November 2023,Leasehold,51,sq.m,-,-,2,175000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,November 2023,Leasehold,51,sq.m,-,-,4,190000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,November 2023,Leasehold,51,sq.m,-,-,4,145000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,November 2023,Leasehold,55,sq.m,-,-,1,170000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,December 2023,Leasehold,51,sq.m,-,-,3,220000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,December 2023,Leasehold,51,sq.m,-,-,3,200000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,December 2023,Leasehold,51,sq.m,-,-,G,200000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,December 2023,Leasehold,81,sq.m,-,-,12,300000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,January 2024,Leasehold,51,sq.m,-,-,2,180000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,January 2024,Leasehold,81,sq.m,-,-,10,270000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,January 2024,Leasehold,81,sq.m,-,-,12,310000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,February 2024,Leasehold,51,sq.m,-,-,1,230000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,February 2024,Leasehold,51,sq.m,-,-,3,200000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,February 2024,Leasehold,51,sq.m,-,-,4,160000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,February 2024,Leasehold,51,sq.m,-,-,G,210000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,February 2024,Leasehold,81,sq.m,-,-,13,300000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,March 2024,Leasehold,81,sq.m,-,-,2,320000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,March 2024,Leasehold,81,sq.m,-,-,3,315000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,March 2024,Leasehold,81,sq.m,-,-,15,250000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,April 2024,Leasehold,51,sq.m,-,-,1,180000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,April 2024,Leasehold,51,sq.m,-,-,1,170000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,April 2024,Leasehold,51,sq.m,-,-,2,240000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,April 2024,Leasehold,51,sq.m,-,-,4,175000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,May 2024,Leasehold,51,sq.m,-,-,3,230000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,June 2024,Leasehold,51,sq.m,-,-,1,190000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,June 2024,Leasehold,51,sq.m,-,-,2,180000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,June 2024,Leasehold,51,sq.m,-,-,4,180000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,June 2024,Leasehold,51,sq.m,-,-,4,175000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,June 2024,Leasehold,81,sq.m,-,-,9,300000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,June 2024,Leasehold,81,sq.m,-,-,14,350000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,July 2024,Leasehold,51,sq.m,-,-,3,200000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,July 2024,Leasehold,71,sq.m,-,-,3,220000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,August 2024,Leasehold,51,sq.m,-,-,2,220000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,August 2024,Leasehold,51,sq.m,-,-,3,185000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,August 2024,Leasehold,81,sq.m,-,-,13,280000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,August 2024,Leasehold,81,sq.m,-,-,14,260000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,September 2024,Leasehold,51,sq.m,-,-,2,180000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,September 2024,Leasehold,51,sq.m,-,-,G,215000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,October 2024,Leasehold,51,sq.m,-,-,2,190000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,October 2024,Leasehold,51,sq.m,-,-,4,200000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,October 2024,Leasehold,81,sq.m,-,-,11,300000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,January 2025,Leasehold,64,sq.m,-,-,11,250000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,February 2025,Leasehold,51,sq.m,-,-,4,180000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,April 2025,Leasehold,51,sq.m,-,-,3,240000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,July 2025,Leasehold,48,sq.m,-,-,2,170000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,July 2025,Leasehold,51,sq.m,-,-,2,230000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,July 2025,Leasehold,51,sq.m,-,-,2,215000
Flat,Kuala Lumpur,Mukim Ulu Kelang,PKNS ULU KELANG,   ,July 2025,Leasehold,64,sq.m,-,-,1,260000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,BANDAR BARU SENTUL,   ,September 2024,Leasehold,52,sq.m,-,-,G,250000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,FLAT DBKL JLN HANG TUAH,   ,December 2021,Leasehold,35,sq.m,-,-,16,100000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,FLAT DBKL JLN HANG TUAH,   ,February 2022,Leasehold,42,sq.m,-,-,14,126000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,FLAT DBKL JLN HANG TUAH,   ,March 2023,Leasehold,35,sq.m,-,-,7,95000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,FLAT DBKL JLN HANG TUAH,   ,April 2023,Leasehold,35,sq.m,-,-,9,82000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,FLAT DBKL JLN HANG TUAH,   ,February 2024,Leasehold,35,sq.m,-,-,9,100000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,FLAT DBKL JLN HANG TUAH,   ,August 2024,Leasehold,35,sq.m,-,-,11,110000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,FLAT DBKL JLN HANG TUAH,   ,October 2024,Leasehold,35,sq.m,-,-,10,87000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,FLAT DBKL JLN HANG TUAH,   ,July 2025,Leasehold,35,sq.m,-,-,8,80000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,FLAT PKNS JLN RJ MUDA MUSA,   ,December 2021,Leasehold,78,sq.m,-,-,2,285000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,FLAT PKNS JLN RJ MUDA MUSA,   ,March 2023,Leasehold,78,sq.m,-,-,1,300000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,HOCK LOCK MANSION,   ,December 2022,Freehold,48,sq.m,-,-,G,154000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,IMPIAN KOTA,   ,April 2021,Leasehold,71,sq.m,-,-,2,180000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,JALAN CHEMPEDAK,   ,April 2025,Freehold,109,sq.m,-,-,3,300000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,JALAN LOKE YEW,   ,December 2025,Freehold,98.9,sq.m,-,-,3,280000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,KELANG LAMA BUSINESS PARK,   ,May 2022,Freehold,62,sq.m,-,-,1,160000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,KERAMAT JAYA II APARTMENT,   ,November 2021,Leasehold,53,sq.m,-,-,1,185000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,KERAMAT JAYA II APARTMENT,   ,February 2025,Leasehold,53,sq.m,-,-,4,250000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,KONG LOCK MANSION,   ,March 2023,Freehold,48,sq.m,-,-,3,120000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,KONG LOCK MANSION,   ,April 2023,Freehold,48,sq.m,-,-,4,90000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PANGSAPURI BANDAR BARU SENTUL,   ,August 2021,Leasehold,52,sq.m,-,-,2,180000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PANGSAPURI BANDAR BARU SENTUL,   ,May 2024,Leasehold,52,sq.m,-,-,1,190000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PANGSAPURI BANDAR BARU SENTUL,   ,July 2024,Leasehold,52,sq.m,-,-,1,260000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PANGSAPURI BANDAR BARU SENTUL,   ,November 2025,Leasehold,52,sq.m,-,-,1,240000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PERUMAHAN AWAM JELATEK,   ,February 2022,Leasehold,52,sq.m,-,-,1,30000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PERUMAHAN AWAM JELATEK,   ,March 2022,Leasehold,52,sq.m,-,-,7,30000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PERUMAHAN AWAM JELATEK,   ,August 2023,Leasehold,52,sq.m,-,-,1,30000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PKNS FLAT(JLN RAJA MUDA MUSA),   ,October 2023,Leasehold,78,sq.m,-,-,6,450000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PKNS FLAT(JLN RAJA MUDA MUSA),   ,August 2024,Leasehold,78,sq.m,-,-,11,340000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PKNS FLAT(JLN RAJA MUDA MUSA),   ,October 2024,Leasehold,78,sq.m,-,-,13,300000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PPR KG. LIMAU,   ,December 2021,Leasehold,60,sq.m,-,-,5,35000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PPR KG. LIMAU,   ,December 2021,Leasehold,60,sq.m,-,-,10,35000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PPR KG. LIMAU,   ,April 2022,Leasehold,60,sq.m,-,-,4,35000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PPR KG. LIMAU,   ,August 2022,Leasehold,60,sq.m,-,-,6,35000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PPR KG. LIMAU,   ,October 2023,Leasehold,60,sq.m,-,-,10,220000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PPR PUDU ULU,   ,June 2022,Leasehold,60,sq.m,-,-,9,170000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PPR PUDU ULU,   ,October 2023,Leasehold,60,sq.m,-,-,4,155000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PPR PUDU ULU,   ,October 2023,Leasehold,60,sq.m,-,-,11,35000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PPR PUDU ULU,   ,January 2024,Leasehold,60,sq.m,-,-,4,160000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PPR PUDU ULU,   ,January 2024,Leasehold,60,sq.m,-,-,7,170000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PPR PUDU ULU,   ,February 2024,Leasehold,60,sq.m,-,-,7,35000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PPR PUDU ULU,   ,July 2024,Leasehold,60,sq.m,-,-,2,195000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PPR PUDU ULU,   ,July 2024,Leasehold,60,sq.m,-,-,4,185000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PPR SRI PANTAI,   ,February 2021,Leasehold,51,sq.m,-,-,4,30000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PPR SRI PANTAI,   ,January 2022,Leasehold,51,sq.m,-,-,10,30000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PPR SRI PANTAI,   ,March 2022,Leasehold,51,sq.m,-,-,16,30000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PPR SRI PANTAI,   ,October 2022,Leasehold,51,sq.m,-,-,2,30000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PPR SRI PANTAI,   ,October 2022,Leasehold,51,sq.m,-,-,17,30000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PPR SRI PANTAI,   ,February 2023,Leasehold,51,sq.m,-,-,17,125000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PPR SRI PANTAI,   ,August 2023,Leasehold,51,sq.m,-,-,16,160000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PUDU IMPIAN 1,   ,April 2021,Leasehold,62,sq.m,-,-,3,170000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PUDU IMPIAN 1,   ,January 2022,Leasehold,62,sq.m,-,-,4,200000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PUDU IMPIAN 1,   ,May 2022,Leasehold,62,sq.m,-,-,3,170000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PUDU IMPIAN 1,   ,August 2022,Leasehold,62,sq.m,-,-,13,185000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PUDU IMPIAN 1,   ,August 2022,Leasehold,62,sq.m,-,-,15,190000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PUDU IMPIAN 1,   ,March 2023,Leasehold,62,sq.m,-,-,13,180000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PUDU IMPIAN 1,   ,April 2023,Leasehold,62,sq.m,-,-,8,180000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PUDU IMPIAN 1,   ,July 2023,Leasehold,62,sq.m,-,-,3,200000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PUDU IMPIAN 1,   ,September 2023,Leasehold,62,sq.m,-,-,7,240000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PUDU IMPIAN 1,   ,December 2023,Leasehold,62,sq.m,-,-,16,160000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PUDU IMPIAN 1,   ,January 2024,Leasehold,62,sq.m,-,-,6,185000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PUDU IMPIAN 1,   ,February 2024,Leasehold,62,sq.m,-,-,01,200000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PUDU IMPIAN 1,   ,March 2024,Leasehold,62,sq.m,-,-,18,195000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PUDU IMPIAN 1,   ,May 2024,Leasehold,62,sq.m,-,-,17,240000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PUDU IMPIAN 1,   ,August 2024,Leasehold,62,sq.m,-,-,11,200000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PUDU IMPIAN 1,   ,January 2025,Leasehold,62,sq.m,-,-,9,230000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PUDU IMPIAN 1,   ,April 2025,Leasehold,62,sq.m,-,-,2,190000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PUDU IMPIAN 1,   ,July 2025,Leasehold,62,sq.m,-,-,10,250000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,PUTRA RIA APT,   ,June 2023,Leasehold,60,sq.m,-,-,11,280000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,RAN. PER. SENTUL  FASA 3,   ,December 2021,Leasehold,49,sq.m,-,-,16,26000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,RAN. PER. SENTUL  FASA 3,   ,January 2022,Leasehold,49,sq.m,-,-,12,26000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,RAN. PER. SENTUL  FASA 3,   ,February 2022,Leasehold,49,sq.m,-,-,14,26000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,RAN. PER. SENTUL  FASA 3,   ,February 2023,Leasehold,49,sq.m,-,-,3,26000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,RAN. PER. SENTUL  FASA 3,   ,October 2023,Leasehold,49,sq.m,-,-,1,210000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,RAN. PER. SENTUL  FASA 3,   ,September 2024,Leasehold,49,sq.m,-,-,4,200000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,RAN. PER. SENTUL FASA 3,   ,April 2022,Leasehold,49,sq.m,-,-,6,150000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,RAN. PER. SENTUL FASA 3,   ,April 2022,Leasehold,49,sq.m,-,-,17,145000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,RAN. PER. SENTUL FASA 3,   ,July 2022,Leasehold,49,sq.m,-,-,9,180000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,RAN. PER. SENTUL FASA 3,   ,February 2023,Leasehold,49,sq.m,-,-,16,154000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,RAN. PER. SENTUL FASA 3,   ,March 2023,Leasehold,49,sq.m,-,-,4,150000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,RAN. PER. SENTUL FASA 3,   ,April 2023,Leasehold,49,sq.m,-,-,14,190000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,RUMAH PANGSA JALAN LOKE YEW,   ,April 2022,Leasehold,40,sq.m,-,-,5,65000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,RUMAH PANGSA JALAN LOKE YEW,   ,May 2022,Leasehold,48,sq.m,-,-,6,81000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,RUMAH PANGSA JALAN LOKE YEW,   ,November 2022,Leasehold,37,sq.m,-,-,G,83000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,RUMAH PANGSA JALAN LOKE YEW,   ,July 2023,Leasehold,38,sq.m,-,-,5,85000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,RUMAH PANGSA JALAN LOKE YEW,   ,June 2024,Leasehold,40,sq.m,-,-,11,100000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,RUMAH PANGSA JALAN LOKE YEW,   ,November 2024,Leasehold,39,sq.m,-,-,12,80000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,RUMAH PANGSA JALAN LOKE YEW,   ,April 2025,Leasehold,48,sq.m,-,-,5,93000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,RUMAH PANGSA JALAN LOKE YEW,   ,May 2025,Leasehold,37,sq.m,-,-,7,90000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,RUMAH PANGSA JALAN LOKE YEW,   ,December 2025,Leasehold,47,sq.m,-,-,16,17000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,SAN PENG FLAT,   ,November 2025,Freehold,59,sq.m,-,-,2,150000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,TAMAN MIHARJA,   ,November 2021,Leasehold,60,sq.m,-,-,1,230000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,TAMAN MIHARJA,   ,November 2021,Leasehold,60,sq.m,-,-,3,273000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,TAMAN MIHARJA,   ,December 2021,Leasehold,54,sq.m,-,-,2,220000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,TAMAN MIHARJA,   ,December 2021,Leasehold,60,sq.m,-,-,2,260000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,TAMAN MIHARJA,   ,August 2022,Leasehold,54,sq.m,-,-,G,250000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,TAMAN MIHARJA,   ,August 2022,Leasehold,60,sq.m,-,-,4,280000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,TAMAN MIHARJA,   ,February 2023,Leasehold,54,sq.m,-,-,G,258000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,TAMAN MIHARJA,   ,March 2023,Leasehold,60,sq.m,-,-,6,220000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,TAMAN MIHARJA,   ,April 2023,Leasehold,60,sq.m,-,-,3,238000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,TAMAN MIHARJA,   ,June 2023,Leasehold,60,sq.m,-,-,1,300000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,TAMAN MIHARJA,   ,August 2023,Leasehold,60,sq.m,-,-,1,270000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,TAMAN MIHARJA,   ,September 2023,Leasehold,54,sq.m,-,-,11,175000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,TAMAN MIHARJA,   ,May 2024,Leasehold,54,sq.m,-,-,6,245000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,TAMAN MIHARJA,   ,June 2024,Leasehold,54,sq.m,-,-,2,260000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,TAMAN MIHARJA,   ,July 2024,Leasehold,60,sq.m,-,-,1,300000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,TAMAN MIHARJA,   ,October 2024,Leasehold,60,sq.m,-,-,4,260000
Low-Cost Flat,Kuala Lumpur,Kuala Lumpur Town Centre,TAMAN MIHARJA,   ,April 2025,Leasehold,60,sq.m,-,-,1,240000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,May 2021,Leasehold,67,sq.m,-,-,3,280000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,November 2021,Leasehold,67,sq.m,-,-,2,200000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,December 2021,Leasehold,67,sq.m,-,-,1,230000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,December 2021,Leasehold,67,sq.m,-,-,G,260000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,January 2022,Leasehold,67,sq.m,-,-,2,270000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,February 2022,Leasehold,67,sq.m,-,-,2,260000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,August 2022,Leasehold,67,sq.m,-,-,2,295000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,August 2022,Leasehold,67,sq.m,-,-,2,280000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,August 2022,Leasehold,67,sq.m,-,-,4,240000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,August 2022,Leasehold,67,sq.m,-,-,G,270000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,October 2022,Leasehold,67,sq.m,-,-,2,205000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,October 2022,Leasehold,67,sq.m,-,-,4,300000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,November 2022,Leasehold,67,sq.m,-,-,1,245000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,February 2023,Leasehold,67,sq.m,-,-,3,240000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,April 2023,Leasehold,67,sq.m,-,-,2,260000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,April 2023,Leasehold,67,sq.m,-,-,2,220000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,April 2023,Leasehold,67,sq.m,-,-,3,280000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,July 2023,Leasehold,67,sq.m,-,-,3,250000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,August 2023,Leasehold,67,sq.m,-,-,1,270000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,September 2023,Leasehold,67,sq.m,-,-,3,280000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,December 2023,Leasehold,67,sq.m,-,-,1,300000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,February 2024,Leasehold,67,sq.m,-,-,1,250000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,March 2024,Leasehold,67,sq.m,-,-,3,260000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,April 2024,Leasehold,67,sq.m,-,-,3,290000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,April 2024,Leasehold,67,sq.m,-,-,3,200000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,April 2024,Leasehold,67,sq.m,-,-,G,290000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,May 2024,Leasehold,67,sq.m,-,-,4,320000
Low-Cost Flat,Kuala Lumpur,Mukim Ampang,DESA PANDAN,   ,May 2024,Leasehold,67,sq.m,-,-,G,235000
